20191122,00:04,477.03,1982.70
20191122,00:10,477.03,1982.70
20191122,00:15,476.26,1982.70
20191122,00:20,477.03,1982.70
20191122,00:25,477.03,1982.70
20191122,00:30,477.03,1982.70
20191122,00:35,477.03,1982.70
20191122,00:40,477.03,1982.70
20191122,00:45,477.03,1982.70
20191122,00:51,477.03,1982.70
20191122,00:56,477.03,1982.70
20191122,01:01,477.03,1982.70
20191122,01:06,477.03,1982.70
20191122,01:11,477.03,1982.70
20191122,01:16,477.80,1982.70
20191122,01:21,477.03,1982.70
20191122,01:26,477.03,1982.70
20191122,01:32,477.03,1982.70
20191122,01:37,477.03,1982.70
20191122,01:42,477.03,1982.70
20191122,01:47,477.03,1982.70
20191122,01:52,477.03,1982.70
20191122,01:57,477.03,1982.70
20191122,02:02,477.03,1982.70
20191122,02:07,477.03,1982.70
20191122,02:13,477.03,1982.70
20191122,02:18,477.03,1982.70
20191122,02:23,477.03,1982.70
20191122,02:28,477.03,1982.70
20191122,02:33,477.03,1982.70
20191122,02:38,477.03,1982.70
20191122,02:43,477.80,1982.70
20191122,02:48,477.03,1983.33
20191122,02:54,477.03,1982.70
20191122,02:59,477.03,1982.70
20191122,03:04,477.03,1982.70
20191122,03:09,477.03,1982.70
20191122,03:14,477.03,1982.70
20191122,03:19,477.03,1982.70
20191122,03:24,477.80,1982.70
20191122,03:29,477.03,1982.70
20191122,03:35,477.03,1982.70
20191122,03:40,477.03,1982.70
20191122,03:45,477.03,1982.70
20191122,03:50,477.03,1982.70
20191122,03:55,477.03,1982.70
20191122,04:00,477.03,1982.70
20191122,04:05,476.26,1982.70
20191122,04:11,477.03,1982.70
20191122,04:16,477.03,1982.08
20191122,04:21,477.03,1982.70
20191122,04:26,477.03,1982.70
20191122,04:31,477.03,1982.70
20191122,04:36,477.03,1982.70
20191122,04:41,477.03,1982.70
20191122,04:46,477.03,1982.70
20191122,04:52,477.03,1982.70
20191122,04:57,477.03,1982.70
20191122,05:02,477.03,1982.70
20191122,05:07,477.03,1982.70
20191122,05:12,477.03,1982.08
20191122,05:17,477.03,1982.70
20191122,05:22,477.03,1982.70
20191122,05:27,477.03,1982.70
20191122,05:33,477.03,1982.70
20191122,05:38,476.26,1982.08
20191122,05:43,477.03,1982.70
20191122,05:48,477.03,1982.70
20191122,05:53,477.03,1982.08
20191122,05:58,477.03,1982.70
20191122,06:03,477.03,1982.70
20191122,06:08,477.03,1982.70
20191122,06:14,477.03,1982.70
20191122,06:19,477.03,1982.70
20191122,06:24,477.03,1982.70
20191122,06:29,477.03,1982.70
20191122,06:34,477.03,1982.70
20191122,06:39,477.03,1982.70
20191122,06:44,477.03,1982.70
20191122,06:49,477.03,1982.70
20191122,06:55,477.03,1982.70
20191122,07:00,477.03,1982.70
20191122,07:05,477.03,1982.70
20191122,07:10,477.03,1982.70
20191122,07:15,477.03,1982.70
20191122,07:20,477.03,1982.70
20191122,07:25,476.26,1982.70
20191122,07:30,476.26,1982.70
20191122,07:36,476.26,1982.08
20191122,07:41,476.26,1982.70
20191122,07:46,476.26,1982.08
20191122,07:51,476.26,1982.08
20191122,07:56,476.26,1982.08
20191122,08:01,476.26,1982.08
20191122,08:06,476.26,1982.08
20191122,08:11,476.26,1982.08
20191122,08:17,476.26,1982.08
20191122,08:22,475.49,1981.45
20191122,08:27,475.49,1981.45
20191122,08:32,476.26,1981.45
20191122,08:37,475.49,1981.45
20191122,08:42,476.26,1981.45
20191122,08:47,476.26,1981.45
20191122,08:52,475.49,1981.45
20191122,08:58,475.49,1981.45
20191122,09:03,475.49,1980.83
20191122,09:08,474.72,1981.45
20191122,09:13,475.49,1981.45
20191122,09:18,475.49,1981.45
20191122,09:23,475.49,1981.45
20191122,09:28,475.49,1981.45
20191122,09:34,475.49,1981.45
20191122,09:39,475.49,1981.45
20191122,09:44,475.49,1981.45
20191122,09:49,474.72,1980.83
20191122,09:54,474.72,1981.45
20191122,09:59,474.72,1980.83
20191122,10:04,474.72,1980.83
20191122,10:09,474.72,1980.83
20191122,10:15,474.72,1980.83
20191122,10:20,474.72,1980.83
20191122,10:25,474.72,1980.83
20191122,10:30,474.72,1980.83
20191122,10:35,474.72,1980.83
20191122,10:40,474.72,1980.83
20191122,10:45,474.72,1980.83
20191122,10:50,474.72,1980.83
20191122,10:56,474.72,1980.83
20191122,11:01,474.72,1980.83
20191122,11:06,473.95,1980.83
20191122,11:11,473.95,1980.20
20191122,11:16,474.72,1980.83
20191122,11:21,474.72,1980.83
20191122,11:26,474.72,1980.83
20191122,11:31,474.72,1980.83
20191122,11:37,474.72,1980.83
20191122,11:42,474.72,1980.83
20191122,11:47,474.72,1980.83
20191122,11:52,474.72,1980.83
20191122,11:57,474.72,1980.83
20191122,12:02,474.72,1980.83
20191122,12:07,474.72,1980.83
20191122,12:12,473.95,1980.20
20191122,12:18,473.95,1980.20
20191122,12:23,474.72,1980.20
20191122,12:28,473.95,1980.20
20191122,12:33,474.72,1980.83
20191122,12:38,473.95,1980.20
20191122,12:43,474.72,1980.83
20191122,12:48,474.72,1980.83
20191122,12:53,474.72,1980.83
20191122,12:59,473.95,1980.20
20191122,13:04,474.72,1980.20
20191122,13:09,473.95,1980.83
20191122,13:14,473.95,1980.83
20191122,13:19,473.95,1980.20
20191122,13:24,474.72,1980.83
20191122,13:29,474.72,1980.83
20191122,13:34,474.72,1980.83
20191122,13:40,474.72,1980.83
20191122,13:45,474.72,1980.83
20191122,13:50,474.72,1981.45
20191122,13:55,474.72,1980.83
20191122,14:00,474.72,1980.83
20191122,14:05,474.72,1980.83
20191122,14:10,474.72,1980.83
20191122,14:15,474.72,1980.83
20191122,14:21,474.72,1980.83
20191122,14:26,475.49,1981.45
20191122,14:31,475.49,1981.45
20191122,14:36,475.49,1981.45
20191122,14:41,475.49,1981.45
20191122,14:46,476.26,1981.45
20191122,14:51,475.49,1982.08
20191122,14:57,475.49,1981.45
20191122,15:02,475.49,1981.45
20191122,15:07,476.26,1982.08
20191122,15:12,476.26,1982.08
20191122,15:17,475.49,1982.08
20191122,15:22,476.26,1982.08
20191122,15:27,476.26,1981.45
20191122,15:32,476.26,1981.45
20191122,15:38,476.26,1982.08
20191122,15:43,476.26,1982.08
20191122,15:48,476.26,1982.08
20191122,15:53,476.26,1982.08
20191122,15:58,476.26,1982.08
20191122,16:03,476.26,1982.08
20191122,16:08,476.26,1982.08
20191122,16:13,476.26,1982.08
20191122,16:19,476.26,1982.70
20191122,16:24,476.26,1982.08
20191122,16:29,476.26,1982.08
20191122,16:34,476.26,1982.08
20191122,16:39,476.26,1982.08
20191122,16:44,477.03,1982.70
20191122,16:49,477.03,1982.70
20191122,16:54,477.03,1982.70
20191122,17:00,476.26,1982.08
20191122,17:05,477.03,1982.70
20191122,17:10,477.03,1982.70
20191122,17:15,477.03,1982.70
20191122,17:20,477.03,1982.70
20191122,17:25,477.03,1982.70
20191122,17:30,476.26,1982.70
20191122,17:35,476.26,1982.70
20191122,17:41,477.03,1982.70
20191122,17:46,476.26,1982.08
20191122,17:51,477.03,1982.70
20191122,17:56,476.26,1982.08
20191122,18:01,476.26,1982.70
20191122,18:06,477.03,1982.70
20191122,18:11,476.26,1982.08
20191122,18:16,477.03,1982.70
20191122,18:22,476.26,1982.70
20191122,18:27,477.03,1982.70
20191122,18:32,477.03,1982.70
20191122,18:37,476.26,1982.70
20191122,18:42,477.03,1982.70
20191122,18:47,476.26,1982.08
20191122,18:52,477.03,1982.70
20191122,18:57,477.03,1982.70
20191122,19:03,477.03,1982.70
20191122,19:08,476.26,1982.70
20191122,19:13,477.03,1982.70
20191122,19:18,477.03,1982.70
20191122,19:23,477.03,1982.70
20191122,19:28,477.03,1982.70
20191122,19:33,477.03,1982.70
20191122,19:39,477.03,1982.08
20191122,19:44,477.03,1982.70
20191122,19:49,477.03,1982.70
20191122,19:54,477.03,1982.70
20191122,19:59,477.03,1982.70
20191122,20:04,477.03,1982.70
20191122,20:09,477.03,1982.70
20191122,20:14,477.03,1982.08
20191122,20:20,477.03,1982.70
20191122,20:25,477.03,1982.70
20191122,20:30,477.03,1982.70
20191122,20:35,476.26,1982.70
20191122,20:40,477.03,1982.70
20191122,20:45,477.03,1982.70
20191122,20:50,477.03,1982.08
20191122,20:55,477.03,1982.70
20191122,21:01,477.03,1982.70
20191122,21:06,477.03,1982.70
20191122,21:11,477.03,1982.70
20191122,21:16,477.03,1982.70
20191122,21:21,477.03,1982.70
20191122,21:26,476.26,1982.70
20191122,21:31,477.03,1982.70
20191122,21:36,477.03,1982.70
20191122,21:42,477.03,1982.70
20191122,21:47,477.03,1982.70
20191122,21:52,477.03,1982.70
20191122,21:57,477.03,1982.70
20191122,22:02,477.03,1982.70
20191122,22:07,477.03,1982.70
20191122,22:12,477.80,1982.70
20191122,22:17,477.03,1982.70
20191122,22:23,477.03,1982.70
20191122,22:28,477.03,1982.70
20191122,22:33,477.03,1982.70
20191122,22:38,477.03,1982.70
20191122,22:43,477.03,1982.70
20191122,22:48,477.03,1982.70
20191122,22:53,477.03,1982.70
20191122,22:58,477.03,1982.70
20191122,23:04,477.03,1982.70
20191122,23:09,477.80,1982.70
20191122,23:14,477.03,1982.70
20191122,23:19,477.03,1982.70
20191122,23:24,477.03,1982.70
20191122,23:29,477.03,1983.33
20191122,23:34,477.03,1982.70
20191122,23:39,477.03,1982.70
20191122,23:45,477.03,1982.70
20191122,23:50,477.03,1982.70
20191122,23:55,477.03,1982.70
